"BAD","DEROG_DELINQ","IMP_CLAGE","DEBTINC","_dmIndex_","_PartInd_","I_BAD","P_BAD1","P_BAD0","EM_EVENTPROBABILITY","EM_CLASSIFICATION","EM_PROBABILITY"
"           1","0.8109525998","119.36666667","           .","    52000055","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.2611375873","       230.1","           .","    52000056","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-12.37112638","228.06666667","           .","    52000057","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","10.133333333","           .","    52000058","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-0.435983784","       296.2","           .","    52000059","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-0.435983784","305.36666667","           .","    52000060","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-12.36837615","       198.8","           .","    52000061","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.3243662197","       239.4","           .","    52000062","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","       160.3","           .","    52000063","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.5557340522","73.033333333","           .","    52000064","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.3243662197","41.566666667","           .","    52000065","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","       301.3","           .","    52000066","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-0.435983784","148.13333333","           .","    52000067","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.0456472264","144.03333333","           .","    52000068","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-13.85000716","125.83333333","           .","    52000069","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-0.871289965","198.86666667","           .","    52000070","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","134.76666667","           .","    52000071","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.3243662197","       106.8","           .","    52000072","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","101.46666667","           .","    52000073","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","196.83333333","           .","    52000074","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-13.26885931","262.33333333","           .","    52000075","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-12.90239237","       194.8","           .","    52000076","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.3210394256","105.53333333","           .","    52000077","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-2.175168296","119.66666667","           .","    52000078","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","114.66666667","           .","    52000079","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","        63.9","           .","    52000080","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","174.32656084","           .","    52000081","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.8109525998","83.052647472","45.743949059","    52000082","           1","           0","0.3096893004","0.6903106996","0.3096893004","           0","0.6903106996"
"           0","1.0456472264","88.933333333","           .","    52000085","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","170.48072082"," 41.52143161","    52000091","           1","           0","0.0825558149","0.9174441851","0.0825558149","           0","0.9174441851"
"           0","1.9433801521","313.33622787","31.295069566","    52000102","           1","           0","0.0208770894","0.9791229106","0.0208770894","           0","0.9791229106"
"           0","0.5557340522","135.66507023","34.565876305","    52000104","           1","           0","0.1768801866","0.8231198134","0.1768801866","           0","0.8231198134"
"           0","1.9433801521","353.99083647"," 39.87670703","    52000106","           1","           0","0.0253942862","0.9746057138","0.0253942862","           0","0.9746057138"
"           0","1.4534669779","284.91367043","39.518017085","    53000001","           1","           0","0.0535384234","0.9464615766","0.0535384234","           0","0.9464615766"
"           0","1.9433801521","194.70131583","35.274460982","    53000007","           1","           0","0.0525549295","0.9474450705","0.0525549295","           0","0.9474450705"
"           0","1.9433801521","148.72977821","37.239696741","    53000013","           1","           0","0.0759321471","0.9240678529","0.0759321471","           0","0.9240678529"
"           0","0.3210394256","303.01408346","41.715110686","    53000021","           1","           0","0.1154913369","0.8845086631","0.1154913369","           0","0.8845086631"
"           1"," -1.27743537","303.73793473","16.644674498","    53000030","           1","           0","0.1001762806","0.8998237194","0.1001762806","           0","0.8998237194"
"           1","-12.90239237"," 192.6716931","35.759760239","    53000032","           1","           1","0.9996882161","0.0003117839","0.9996882161","           1","0.9996882161"
